metric,best_threshold,true_pass_rate,false_pass_rate,difference,tpr_ci_low,tpr_ci_high,fpr_ci_low,fpr_ci_high,auc,p_value,median_gap,class_balance_ratio,doc_retrieved_pct,n_true,n_false,median_overall,median_true,median_false
jaccard,0.26,0.5369127516778524,0.020134228187919462,0.5167785234899329,0.46405684378407486,0.6082259834107866,0.006093023599389801,0.06443525124556457,0.9625706214689266,0.001996007984031936,0.21937701307996907,0.6555555555555556,0.6040268456375839,180,118,0.2857142857142857,0.39472517730496454,0.17534816422499547
