metric,best_threshold,true_pass_rate,false_pass_rate,difference,tpr_ci_low,tpr_ci_high,fpr_ci_low,fpr_ci_high,auc,p_value,median_gap,class_balance_ratio,doc_retrieved_pct,n_true,n_false,median_overall,median_true,median_false
jaccard,0.38,0.016778523489932886,0.006711409395973154,0.010067114093959731,0.0027302253794419876,0.09614319637386695,0.001641791500273885,0.02701173991901793,0.5922217943781286,0.9580838323353293,0.02357320099255583,0.2163265306122449,0.17785234899328858,53,245,0.1568627450980392,0.1774193548387097,0.15384615384615385
