metric,best_threshold,true_pass_rate,false_pass_rate,difference,tpr_ci_low,tpr_ci_high,fpr_ci_low,fpr_ci_high,auc,p_value,median_gap,class_balance_ratio,doc_retrieved_pct,n_true,n_false,median_overall,median_true,median_false
jaccard,0.31,0.2181208053691275,0.040268456375838924,0.17785234899328858,0.14843650429816696,0.30866123951380725,0.02052071755071148,0.07751610302954656,0.8880555555555556,0.007984031936127744,0.18641025641025638,0.5050505050505051,0.33557046979865773,100,198,0.213224043715847,0.35948717948717945,0.17307692307692307
