metric,source_file,median_overall,median_true,median_false,median_gap,n_true,n_false
token_recall,Mixeddocx,0.5225576662143826,0.8333333333333334,0.4220093343158929,0.4113239990174405,66,134
token_recall,LexRank,0.5217391304347826,0.8275862068965517,0.42857142857142855,0.39901477832512317,100,198
token_recall,MixedLexRank,0.40608465608465605,0.6956521739130435,0.34328358208955223,0.35236859182349123,141,217
token_recall,AgentOpenAI_300,0.7564271588661833,0.8382737576285963,0.5094371418941692,0.32883661573442713,180,118
token_recall,MixedRest,0.0,0.3,0.0,0.3,75,83
token_recall,BART,0.3796551724137931,0.46296296296296297,0.3670886075949367,0.09587435536802624,53,245
