metric,source_file,best_threshold,true_pass_rate,false_pass_rate,difference,median_false,median_true,median_overall,auc,doc_retrieved_pct
token_recall,AgentOpenAI_300,0.67,0.5671140939597316,0.0436241610738255,0.5234899328859061,0.5094371418941692,0.8382737576285963,0.7564271588661833,0.9659604519774011,0.6040268456375839
token_recall,LexRank,0.62,0.28859060402684567,0.06375838926174497,0.22483221476510068,0.42857142857142855,0.8275862068965517,0.5217391304347826,0.9454292929292929,0.33557046979865773
token_recall,Mixeddocx,0.75,0.215,0.015,0.2,0.4220093343158929,0.8333333333333334,0.5225576662143826,0.9304047942107644,0.33
token_recall,MixedLexRank,0.62,0.2346368715083799,0.05865921787709497,0.17597765363128492,0.34328358208955223,0.6956521739130435,0.40608465608465605,0.7217374252377684,0.39385474860335196
token_recall,MixedRest,0.38,0.21518987341772153,0.056962025316455694,0.15822784810126583,0.0,0.3,0.0,0.6872289156626507,0.47468354430379744
token_recall,BART,0.77,0.016778523489932886,0.0,0.016778523489932886,0.3670886075949367,0.46296296296296297,0.3796551724137931,0.6875625721986908,0.17785234899328858
