metric,best_threshold,true_pass_rate,false_pass_rate,difference,tpr_ci_low,tpr_ci_high,fpr_ci_low,fpr_ci_high,auc,p_value,median_gap,n_true,n_false,class_balance_ratio,median_overall,median_true,median_false,overall_pass_rate,doc_retrieved_pct,source_file,avg_pass_rate,label
token_recall,0.77,0.016778523489932886,0.0,0.016778523489932886,0.0027302253794419876,0.09614319637386695,0.0,0.01543793320730939,0.6875625721986908,0.9401197604790419,0.09587435536802624,53,245,0.2163265306122449,0.3796551724137931,0.46296296296296297,0.3670886075949367,0.016778523489932886,0.17785234899328858,BART,0.016778523489932886,token_recall | BART
token_recall,0.75,0.215,0.015,0.2,0.13305903851632717,0.32829350781709016,0.00413487067066292,0.05289870990298103,0.9304047942107644,0.01996007984031936,0.4113239990174405,66,134,0.4925373134328358,0.5225576662143826,0.8333333333333334,0.4220093343158929,0.23,0.33,Mixeddocx,0.23,token_recall | Mixeddocx
token_recall,0.67,0.5671140939597316,0.0436241610738255,0.5234899328859061,0.49407433659623934,0.6373489855762361,0.01899428206023762,0.0970326087013973,0.9659604519774011,0.001996007984031936,0.32883661573442713,180,118,0.6555555555555556,0.7564271588661833,0.8382737576285963,0.5094371418941692,0.610738255033557,0.6040268456375839,AgentOpenAI_300,0.610738255033557,token_recall | AgentOpenAI_300
token_recall,0.62,0.28859060402684567,0.06375838926174497,0.22483221476510068,0.20891064105086066,0.3839126668081201,0.03734722806187939,0.10677530241573775,0.9454292929292929,0.001996007984031936,0.39901477832512317,100,198,0.5050505050505051,0.5217391304347826,0.8275862068965517,0.42857142857142855,0.3523489932885906,0.33557046979865773,LexRank,0.3523489932885906,token_recall | LexRank
token_recall,0.62,0.2346368715083799,0.05865921787709497,0.17597765363128492,0.17230243206064083,0.31104763977896277,0.03440719999724853,0.09826572285179447,0.7217374252377684,0.007984031936127744,0.35236859182349123,141,217,0.6497695852534562,0.40608465608465605,0.6956521739130435,0.34328358208955223,0.29329608938547486,0.39385474860335196,MixedLexRank,0.29329608938547486,token_recall | MixedLexRank
token_recall,0.38,0.21518987341772153,0.056962025316455694,0.15822784810126583,0.1372986084755372,0.32083619615372233,0.024021195872827902,0.1291000755285701,0.6872289156626507,0.06786427145708583,0.3,75,83,0.9036144578313253,0.0,0.3,0.0,0.2721518987341772,0.47468354430379744,MixedRest,0.2721518987341772,token_recall | MixedRest
