metric,best_threshold,true_pass_rate,false_pass_rate,difference,tpr_ci_low,tpr_ci_high,fpr_ci_low,fpr_ci_high,auc,p_value,median_gap,class_balance_ratio,doc_retrieved_pct,n_true,n_false,median_overall,median_true,median_false
bert_cos,0.76,0.65,0.09322033898305085,0.5567796610169492,0.5778458441047194,0.7158852809507632,0.05285105557398857,0.1592407094717757,0.8561676082862524,0.0001999600079984003,0.13189691305160522,0.6555555555555556,0.6040268456375839,180,118,0.7415458559989929,0.7960936725139618,0.6641967594623566
