file,document_retrieved,token_recall,jaccard,rouge1_f,overlap,bleu,bert_cos
AgentOpenAI_300,0.6040268456375839,0.8287193973634651,0.8380414312617702,0.7988700564971751,0.7328625235404896,0.6161016949152542,0.5060263653483992
weaviateNaive1AI,0.1342281879194631,0.6151162790697675,0.562984496124031,0.584108527131783,0.7062015503875969,0.175,0.5195736434108527
weaviateNaive1_300,0.13758389261744966,0.8811806016892854,0.7330359684919806,0.6842554806871026,0.5745468349625131,0.14634146341463414,0.5706557843788554
