file,document_retrieved,token_recall,jaccard,rouge1_f,overlap,bleu,bert_cos
AgentOpenAI_300,0.6040268456375839,0.9194630872483222,0.912751677852349,0.8926174496644295,0.8791946308724833,0.7751677852348994,0.7651006711409396
weaviateNaive1AI,0.1342281879194631,0.9228187919463087,0.8959731543624161,0.8959731543624161,0.8187919463087249,0.889261744966443,0.785234899328859
weaviateNaive1_300,0.13758389261744966,0.9328859060402684,0.8758389261744967,0.8691275167785235,0.7214765100671141,0.8825503355704698,0.7181208053691275
