file,document_retrieved,token_recall,jaccard,rouge1_f,overlap,bleu,bert_cos
AgentOpenAI_300,,0.7564271588661833,0.2857142857142857,0.4318181771758781,0.6666666666666666,0.32296734500878316,0.7415458559989929
weaviateNaive1AI,,0.43050193050193053,0.1457513768686074,0.2328251414198677,0.4444444444444444,0.017925618290037974,0.6584690809249878
weaviateNaive1_300,,0.45553359683794464,0.17620967741935484,0.29300812602847937,0.47619047619047616,0.029313138704858098,0.6829400062561035
